Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour
ORD675,Marco's Pizza,"Jacksonville, FL",19-08-2025 18:45,19-08-2025 19:15,30,Medium,Thai Chicken,3,4,Medium,Card,TRUE,FALSE,0.75,August,Online,9.6,20.4,FALSE,2,18
ORD676,Domino's,"Indianapolis, IN",20-08-2025 20:30,20-08-2025 21:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,August,Online,13.2,16.8,FALSE,2,20
ORD677,Pizza Hut,"Charlotte, NC",21-08-2025 19:00,21-08-2025 19:30,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,August,Online,9.6,20.4,FALSE,1,19
ORD678,Papa John's,"San Francisco, CA",22-08-2025 18:15,22-08-2025 18:50,35,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,August,Online,12,23,TRUE,2,18
ORD679,Little Caesars,"Denver, CO",23-08-2025 20:00,23-08-2025 20:45,45,XL,Cheese Burst,5,8,High,Cash,TRUE,TRUE,0.625,August,Offline,19.2,25.8,TRUE,3,20
ORD680,Marco's Pizza,"Seattle, WA",24-08-2025 19:30,24-08-2025 20:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,TRUE,TRUE,0.666666667,August,Online,10.8,19.2,FALSE,2,19
ORD681,Domino's,"Boston, MA",25-08-2025 18:00,25-08-2025 18:35,35,Large,Non-Veg,4,6,Medium,Card,TRUE,FALSE,0.666666667,August,Online,14.4,20.6,TRUE,2,18
ORD682,Pizza Hut,"Detroit, MI",26-08-2025 19:15,26-08-2025 19:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,August,Online,9.6,20.4,FALSE,1,19
ORD683,Papa John's,"Memphis, TN",27-08-2025 20:30,27-08-2025 21:00,30,Medium,Gluten-Free,3,5,Medium,UPI,TRUE,FALSE,0.6,August,Online,12,18,FALSE,2,20
ORD684,Little Caesars,"Baltimore, MD",28-08-2025 18:45,28-08-2025 19:25,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,0.666666667,August,Online,18,22,TRUE,3,18
ORD685,Marco's Pizza,"Nashville, TN",29-08-2025 19:00,29-08-2025 19:30,30,Medium,Thai Chicken,3,4,Medium,Cash,TRUE,FALSE,0.75,August,Offline,9.6,20.4,FALSE,2,19
ORD686,Domino's,"Portland, OR",30-08-2025 20:15,30-08-2025 20:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,August,Online,13.2,16.8,FALSE,2,20
ORD687,Pizza Hut,"Oklahoma City, OK",31-08-2025 18:30,31-08-2025 19:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,August,Online,9.6,20.4,FALSE,1,18
ORD688,Papa John's,"Las Vegas, NV",01-09-2025 19:45,01-09-2025 20:15,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,September,Online,12,18,FALSE,2,19
ORD689,Little Caesars,"Louisville, KY",02-09-2025 20:00,02-09-2025 20:40,40,XL,Cheese Burst,5,8,High,UPI,TRUE,FALSE,0.625,September,Online,19.2,20.8,TRUE,3,20
ORD690,Marco's Pizza,"Milwaukee, WI",03-09-2025 18:15,03-09-2025 18:45,30,Medium,Thai Chicken,3,4,Medium,Card,TRUE,FALSE,0.75,September,Online,9.6,20.4,FALSE,2,18
ORD691,Domino's,"Albuquerque, NM",04-09-2025 19:30,04-09-2025 20:00,30,Large,Non-Veg,4,6,Medium,Cash,TRUE,FALSE,0.666666667,September,Offline,14.4,15.6,FALSE,2,19
ORD692,Pizza Hut,"Tucson, AZ",05-09-2025 20:45,05-09-2025 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,September,Online,9.6,20.4,FALSE,1,20
ORD693,Papa John's,"Fresno, CA",06-09-2025 18:00,06-09-2025 18:30,30,Medium,Gluten-Free,3,5,Medium,UPI,TRUE,TRUE,0.6,September,Online,12,18,FALSE,2,18
ORD694,Little Caesars,"Sacramento, CA",07-09-2025 19:15,07-09-2025 19:55,40,XL,Cheese Burst,5,7,High,Card,TRUE,TRUE,0.714285714,September,Online,16.8,23.2,TRUE,3,19
ORD695,Marco's Pizza,"Kansas City, MO",08-09-2025 20:30,08-09-2025 21:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,September,Offline,10.8,19.2,FALSE,2,20
ORD696,Domino's,"Mesa, AZ",09-09-2025 18:45,09-09-2025 19:15,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,September,Online,13.2,16.8,FALSE,2,18
ORD697,Pizza Hut,"Atlanta, GA",10-09-2025 19:00,10-09-2025 19:30,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,September,Online,9.6,20.4,FALSE,1,19
ORD698,Papa John's,"Omaha, NE",11-09-2025 20:15,11-09-2025 20:45,30,Medium,Gluten-Free,3,5,Medium,UPI,TRUE,FALSE,0.6,September,Online,12,18,FALSE,2,20
ORD699,Little Caesars,"Louisville, KY",12-09-2025 19:30,12-09-2025 20:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,September,Online,14.4,15.6,FALSE,3,19
ORD700,Marco's Pizza,"Milwaukee, WI",13-09-2025 18:45,13-09-2025 19:15,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,September,Offline,10.8,19.2,FALSE,2,18
ORD701,Domino's,"Albuquerque, NM",14-09-2025 20:00,14-09-2025 20:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,September,Online,13.2,16.8,FALSE,2,20
ORD702,Pizza Hut,"Atlanta, GA",15-09-2025 19:15,15-09-2025 19:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,September,Online,9.6,20.4,FALSE,1,19
ORD703,Papa John's,"Omaha, NE",16-09-2025 20:30,16-09-2025 21:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,September,Online,12,18,FALSE,2,20
ORD704,Little Caesars,"Louisville, KY",17-09-2025 19:45,17-09-2025 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,September,Online,14.4,15.6,FALSE,3,19
ORD705,Marco's Pizza,"Milwaukee, WI",18-09-2025 18:00,18-09-2025 18:30,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,September,Offline,10.8,19.2,FALSE,2,18
ORD706,Domino's,"Albuquerque, NM",19-09-2025 20:15,19-09-2025 20:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,September,Online,13.2,16.8,FALSE,2,20
ORD707,Pizza Hut,"Atlanta, GA",20-09-2025 19:30,20-09-2025 20:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,September,Online,9.6,20.4,FALSE,1,19
ORD708,Papa John's,"Omaha, NE",21-09-2025 20:45,21-09-2025 21:15,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,TRUE,0.6,September,Online,12,18,FALSE,2,20
ORD709,Little Caesars,"Louisville, KY",22-09-2025 19:00,22-09-2025 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,September,Online,14.4,15.6,FALSE,3,19
ORD710,Marco's Pizza,"Milwaukee, WI",23-09-2025 18:15,23-09-2025 18:45,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,September,Offline,10.8,19.2,FALSE,2,18
ORD711,Domino's,"Albuquerque, NM",24-09-2025 19:30,24-09-2025 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,September,Online,13.2,16.8,FALSE,2,19
ORD712,Pizza Hut,"Atlanta, GA",25-09-2025 20:45,25-09-2025 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,September,Online,9.6,20.4,FALSE,1,20
ORD713,Papa John's,"Omaha, NE",26-09-2025 18:00,26-09-2025 18:30,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,September,Online,12,18,FALSE,2,18
ORD714,Little Caesars,"Louisville, KY",27-09-2025 19:15,27-09-2025 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,September,Online,14.4,15.6,FALSE,3,19
ORD715,Marco's Pizza,"Milwaukee, WI",28-09-2025 20:30,28-09-2025 21:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,September,Offline,10.8,19.2,FALSE,2,20
ORD716,Domino's,"Albuquerque, NM",29-09-2025 19:00,29-09-2025 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,September,Online,13.2,16.8,FALSE,2,19
ORD717,Pizza Hut,"Atlanta, GA",30-09-2025 20:15,30-09-2025 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,September,Online,9.6,20.4,FALSE,1,20
ORD718,Papa John's,"Omaha, NE",01-10-2025 18:30,01-10-2025 19:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,October,Online,12,18,FALSE,2,18
ORD719,Little Caesars,"Louisville, KY",02-10-2025 19:45,02-10-2025 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.4,15.6,FALSE,3,19
ORD720,Marco's Pizza,"Milwaukee, WI",03-10-2025 18:00,03-10-2025 18:30,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,October,Offline,10.8,19.2,FALSE,2,18
ORD721,Domino's,"Albuquerque, NM",04-10-2025 19:15,04-10-2025 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,October,Online,13.2,16.8,FALSE,2,19
ORD722,Pizza Hut,"Atlanta, GA",05-10-2025 20:30,05-10-2025 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,October,Online,9.6,20.4,FALSE,1,20
ORD723,Papa John's,"Omaha, NE",06-10-2025 18:45,06-10-2025 19:15,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,October,Online,12,18,FALSE,2,18
ORD724,Little Caesars,"Louisville, KY",07-10-2025 19:00,07-10-2025 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.4,15.6,FALSE,3,19
ORD725,Marco's Pizza,"Milwaukee, WI",08-10-2025 20:15,08-10-2025 20:45,30,Medium,Thai Chicken,3,4.5,Medium,UPI,TRUE,FALSE,0.666666667,October,Online,10.8,19.2,FALSE,2,20
ORD726,Papa John's,"Omaha, NE",09-10-2025 20:30,09-10-2025 21:00,30,Medium,Gluten-Free,3,5,Medium,UPI,TRUE,FALSE,0.6,October,Online,12,18,FALSE,2,20
ORD727,Little Caesars,"Louisville, KY",10-10-2025 19:45,10-10-2025 20:15,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,October,Online,14.4,15.6,FALSE,3,19
ORD728,Marco's Pizza,"Milwaukee, WI",11-10-2025 18:00,11-10-2025 18:30,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,October,Offline,10.8,19.2,FALSE,2,18
ORD729,Domino's,"Albuquerque, NM",12-10-2025 19:15,12-10-2025 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,October,Online,13.2,16.8,FALSE,2,19
ORD730,Pizza Hut,"Atlanta, GA",13-10-2025 20:30,13-10-2025 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,October,Online,9.6,20.4,FALSE,1,20
ORD731,Papa John's,"Omaha, NE",14-10-2025 18:45,14-10-2025 19:15,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,October,Online,12,18,FALSE,2,18
ORD732,Little Caesars,"Louisville, KY",15-10-2025 19:00,15-10-2025 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.4,15.6,FALSE,3,19
ORD733,Marco's Pizza,"Milwaukee, WI",16-10-2025 20:15,16-10-2025 20:45,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,October,Offline,10.8,19.2,FALSE,2,20
ORD734,Domino's,"Albuquerque, NM",17-10-2025 19:30,17-10-2025 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,October,Online,13.2,16.8,FALSE,2,19
ORD735,Pizza Hut,"Atlanta, GA",18-10-2025 20:45,18-10-2025 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,October,Online,9.6,20.4,FALSE,1,20
ORD736,Papa John's,"Omaha, NE",19-10-2025 18:00,19-10-2025 18:30,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,TRUE,0.6,October,Online,12,18,FALSE,2,18
ORD737,Little Caesars,"Louisville, KY",20-10-2025 19:15,20-10-2025 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.4,15.6,FALSE,3,19
ORD738,Marco's Pizza,"Milwaukee, WI",21-10-2025 20:30,21-10-2025 21:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,October,Offline,10.8,19.2,FALSE,2,20
ORD739,Domino's,"Albuquerque, NM",22-10-2025 19:00,22-10-2025 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,October,Online,13.2,16.8,FALSE,2,19
ORD740,Pizza Hut,"Atlanta, GA",23-10-2025 20:15,23-10-2025 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,October,Online,9.6,20.4,FALSE,1,20
ORD741,Papa John's,"Omaha, NE",24-10-2025 18:30,24-10-2025 19:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,October,Online,12,18,FALSE,2,18
ORD742,Little Caesars,"Louisville, KY",25-10-2025 19:45,25-10-2025 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,October,Online,14.4,15.6,FALSE,3,19
ORD743,Marco's Pizza,"Milwaukee, WI",26-10-2025 18:00,26-10-2025 18:30,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,October,Offline,10.8,19.2,FALSE,2,18
ORD744,Domino's,"Albuquerque, NM",27-10-2025 19:15,27-10-2025 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,October,Online,13.2,16.8,FALSE,2,19
ORD745,Pizza Hut,"Atlanta, GA",28-10-2025 20:30,28-10-2025 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,October,Online,9.6,20.4,FALSE,1,20
ORD746,Papa John's,"Omaha, NE",29-10-2025 18:45,29-10-2025 19:15,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,October,Online,12,18,FALSE,2,18
ORD747,Little Caesars,"Louisville, KY",30-10-2025 19:00,30-10-2025 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.4,15.6,FALSE,3,19
ORD748,Marco's Pizza,"Milwaukee, WI",31-10-2025 20:15,31-10-2025 20:45,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,October,Offline,10.8,19.2,FALSE,2,20
ORD749,Domino's,"Albuquerque, NM",01-11-2025 19:30,01-11-2025 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,November,Online,13.2,16.8,FALSE,2,19
ORD750,Pizza Hut,"Atlanta, GA",02-11-2025 20:45,02-11-2025 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,November,Online,9.6,20.4,FALSE,1,20
ORD751,Papa John's,"Omaha, NE",03-11-2025 18:00,03-11-2025 18:30,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,0.6,November,Online,12,18,FALSE,2,18
ORD752,Little Caesars,"Louisville, KY",04-11-2025 19:15,04-11-2025 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,November,Online,14.4,15.6,FALSE,3,19
ORD753,Marco's Pizza,"Milwaukee, WI",05-11-2025 20:30,05-11-2025 21:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,TRUE,FALSE,0.666666667,November,Online,10.8,19.2,FALSE,2,20
ORD754,Papa John's,"Omaha, NE",06-11-2025 18:45,06-11-2025 19:15,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,November,Online,12,18,FALSE,2,18
ORD755,Little Caesars,"Louisville, KY",07-11-2025 19:00,07-11-2025 19:30,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,November,Online,14.4,15.6,FALSE,3,19
ORD756,Marco's Pizza,"Milwaukee, WI",08-11-2025 20:15,08-11-2025 20:45,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,November,Offline,10.8,19.2,FALSE,2,20
ORD757,Domino's,"Albuquerque, NM",09-11-2025 19:30,09-11-2025 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,November,Online,13.2,16.8,FALSE,2,19
ORD758,Pizza Hut,"Atlanta, GA",10-11-2025 20:45,10-11-2025 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,November,Online,9.6,20.4,FALSE,1,20
ORD759,Papa John's,"Omaha, NE",11-11-2025 18:00,11-11-2025 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,November,Online,12,18,FALSE,2,18
ORD760,Little Caesars,"Louisville, KY",12-11-2025 19:15,12-11-2025 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,November,Online,14.4,15.6,FALSE,3,19
ORD761,Marco's Pizza,"Milwaukee, WI",13-11-2025 20:30,13-11-2025 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,November,Offline,10.8,19.2,FALSE,2,20
ORD762,Domino's,"Albuquerque, NM",14-11-2025 19:00,14-11-2025 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,November,Online,13.2,16.8,FALSE,2,19
ORD763,Pizza Hut,"Atlanta, GA",15-11-2025 20:15,15-11-2025 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,November,Online,9.6,20.4,FALSE,1,20
ORD764,Papa John's,"Omaha, NE",16-11-2025 18:30,16-11-2025 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,November,Online,12,18,FALSE,2,18
ORD765,Little Caesars,"Louisville, KY",17-11-2025 19:45,17-11-2025 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,November,Online,14.4,15.6,FALSE,3,19
ORD766,Marco's Pizza,"Milwaukee, WI",18-11-2025 20:00,18-11-2025 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,November,Offline,10.8,19.2,FALSE,2,20
ORD767,Domino's,"Albuquerque, NM",19-11-2025 19:15,19-11-2025 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,November,Online,13.2,16.8,FALSE,2,19
ORD768,Pizza Hut,"Atlanta, GA",20-11-2025 20:30,20-11-2025 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,November,Online,9.6,20.4,FALSE,1,20
ORD769,Papa John's,"Omaha, NE",21-11-2025 18:45,21-11-2025 19:15,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,November,Online,12,18,FALSE,2,18
ORD770,Little Caesars,"Louisville, KY",22-11-2025 19:00,22-11-2025 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,November,Online,14.4,15.6,FALSE,3,19
ORD771,Marco's Pizza,"Milwaukee, WI",23-11-2025 20:15,23-11-2025 20:45,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,November,Offline,10.8,19.2,FALSE,2,20
ORD772,Domino's,"Albuquerque, NM",24-11-2025 19:30,24-11-2025 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,November,Online,13.2,16.8,FALSE,2,19
ORD773,Pizza Hut,"Atlanta, GA",25-11-2025 20:45,25-11-2025 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,November,Online,9.6,20.4,FALSE,1,20
ORD774,Papa John's,"Omaha, NE",26-11-2025 18:00,26-11-2025 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,November,Online,12,18,FALSE,2,18
ORD775,Little Caesars,"Louisville, KY",27-11-2025 19:15,27-11-2025 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,November,Online,14.4,15.6,FALSE,3,19
ORD776,Marco's Pizza,"Milwaukee, WI",28-11-2025 20:30,28-11-2025 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,November,Offline,10.8,19.2,FALSE,2,20
ORD777,Domino's,"Albuquerque, NM",29-11-2025 19:00,29-11-2025 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,November,Online,13.2,16.8,FALSE,2,19
ORD778,Pizza Hut,"Atlanta, GA",30-11-2025 20:15,30-11-2025 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,November,Online,9.6,20.4,FALSE,1,20
ORD779,Papa John's,"Omaha, NE",01-12-2025 18:30,01-12-2025 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,December,Online,12,18,FALSE,2,18
ORD780,Little Caesars,"Louisville, KY",02-12-2025 19:45,02-12-2025 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD781,Marco's Pizza,"Milwaukee, WI",03-12-2025 20:00,03-12-2025 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD782,Papa John's,"Omaha, NE",04-12-2025 18:15,04-12-2025 18:45,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,December,Online,12,18,FALSE,2,18
ORD783,Little Caesars,"Louisville, KY",05-12-2025 19:30,05-12-2025 20:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD784,Marco's Pizza,"Milwaukee, WI",06-12-2025 20:45,06-12-2025 21:15,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD785,Domino's,"Albuquerque, NM",07-12-2025 19:00,07-12-2025 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,December,Online,13.2,16.8,FALSE,2,19
ORD786,Pizza Hut,"Atlanta, GA",08-12-2025 20:15,08-12-2025 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,December,Online,9.6,20.4,FALSE,1,20
ORD787,Papa John's,"Omaha, NE",09-12-2025 18:30,09-12-2025 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,December,Online,12,18,FALSE,2,18
ORD788,Little Caesars,"Louisville, KY",10-12-2025 19:45,10-12-2025 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD789,Marco's Pizza,"Milwaukee, WI",11-12-2025 20:00,11-12-2025 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD790,Domino's,"Albuquerque, NM",12-12-2025 19:15,12-12-2025 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,December,Online,13.2,16.8,FALSE,2,19
ORD791,Pizza Hut,"Atlanta, GA",13-12-2025 20:30,13-12-2025 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,December,Online,9.6,20.4,FALSE,1,20
ORD792,Papa John's,"Omaha, NE",14-12-2025 18:45,14-12-2025 19:15,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,December,Online,12,18,FALSE,2,18
ORD793,Little Caesars,"Louisville, KY",15-12-2025 19:00,15-12-2025 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD794,Marco's Pizza,"Milwaukee, WI",16-12-2025 20:15,16-12-2025 20:45,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD795,Domino's,"Albuquerque, NM",17-12-2025 19:30,17-12-2025 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,December,Online,13.2,16.8,FALSE,2,19
ORD796,Pizza Hut,"Atlanta, GA",18-12-2025 20:45,18-12-2025 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,December,Online,9.6,20.4,FALSE,1,20
ORD797,Papa John's,"Omaha, NE",19-12-2025 18:00,19-12-2025 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,December,Online,12,18,FALSE,2,18
ORD798,Little Caesars,"Louisville, KY",20-12-2025 19:15,20-12-2025 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD799,Marco's Pizza,"Milwaukee, WI",21-12-2025 20:30,21-12-2025 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD800,Domino's,"Albuquerque, NM",22-12-2025 19:00,22-12-2025 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,December,Online,13.2,16.8,FALSE,2,19
ORD801,Pizza Hut,"Atlanta, GA",23-12-2025 20:15,23-12-2025 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,December,Online,9.6,20.4,FALSE,1,20
ORD802,Papa John's,"Omaha, NE",24-12-2025 18:30,24-12-2025 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,December,Online,12,18,FALSE,2,18
ORD803,Little Caesars,"Louisville, KY",25-12-2025 19:45,25-12-2025 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD804,Marco's Pizza,"Milwaukee, WI",26-12-2025 20:00,26-12-2025 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD805,Domino's,"Albuquerque, NM",27-12-2025 19:15,27-12-2025 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,December,Online,13.2,16.8,FALSE,2,19
ORD806,Pizza Hut,"Atlanta, GA",28-12-2025 20:30,28-12-2025 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,December,Online,9.6,20.4,FALSE,1,20
